order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD120907,2022-11-05,Puma,Model-783,Running,Women,11,Blue,142,30,99.4,3,298.2,Wallet,Retail Store,UK,Low,3.2
ORD120908,2023-02-08,Adidas,Model-356,Basketball,Unisex,10,Black,71,30,49.7,1,49.7,Wallet,Retail Store,India,Low,3.4
ORD120909,2024-05-11,Nike,Model-701,Running,Women,6,White,108,15,91.8,1,91.8,Wallet,Retail Store,India,Medium,4.8
ORD120910,2024-06-05,Reebok,Model-462,Training,Men,11,Black,219,5,208.05,2,416.1,Cash,Online,UAE,Low,4.6
ORD120911,2020-06-15,Adidas,Model-174,Training,Unisex,8,Red,136,20,108.8,1,108.8,Wallet,Retail Store,India,High,3.9
ORD120912,2026-09-19,Adidas,Model-935,Running,Men,8,White,132,15,112.2,2,224.4,Card,Retail Store,UAE,Low,4.1
ORD120913,2021-08-23,Adidas,Model-282,Lifestyle,Unisex,8,Black,175,0,175.0,1,175.0,Wallet,Online,Pakistan,Low,4.5
ORD120914,2024-02-08,New Balance,Model-474,Lifestyle,Men,9,White,122,0,122.0,1,122.0,Card,Retail Store,India,High,4.4
ORD120915,2021-09-19,Adidas,Model-406,Running,Unisex,8,Blue,99,15,84.15,3,252.45,Card,Online,UK,Medium,3.0
ORD120916,2026-11-08,Reebok,Model-152,Lifestyle,Men,6,Black,138,20,110.4,2,220.8,Cash,Online,UAE,Medium,4.6
ORD120917,2020-10-15,Nike,Model-549,Training,Unisex,10,Red,149,5,141.55,2,283.1,Cash,Online,USA,Low,3.2
ORD120918,2025-07-09,Adidas,Model-171,Training,Men,6,White,147,15,124.95,4,499.8,Cash,Online,USA,High,3.4
ORD120919,2025-11-17,Adidas,Model-618,Training,Men,8,Black,69,15,58.65,1,58.65,Bank Transfer,Retail Store,UAE,High,3.3
ORD120920,2021-08-30,Adidas,Model-907,Training,Men,6,White,219,5,208.05,3,624.15,Card,Online,UK,Low,3.8
ORD120921,2020-05-12,Puma,Model-332,Basketball,Men,6,Black,162,30,113.4,3,340.2,Wallet,Online,UAE,Low,4.3
ORD120922,2022-11-03,New Balance,Model-931,Gym,Men,10,Red,81,20,64.8,2,129.6,Bank Transfer,Retail Store,Pakistan,High,3.2
ORD120923,2026-03-20,Puma,Model-778,Training,Unisex,11,Black,108,15,91.8,3,275.4,Card,Online,UK,High,4.9
ORD120924,2021-12-10,New Balance,Model-573,Training,Unisex,8,Red,218,0,218.0,1,218.0,Wallet,Retail Store,India,Medium,4.2
ORD120925,2022-11-04,Adidas,Model-870,Basketball,Unisex,6,Blue,101,10,90.9,1,90.9,Card,Online,Germany,Low,3.9
ORD120926,2018-06-14,ASICS,Model-850,Training,Unisex,6,Grey,73,20,58.4,4,233.6,Bank Transfer,Online,UK,High,4.3
ORD120927,2023-05-27,Nike,Model-982,Basketball,Men,6,Black,198,20,158.4,2,316.8,Card,Online,UK,Medium,4.8
ORD120928,2022-03-26,Adidas,Model-746,Lifestyle,Men,8,Grey,91,5,86.45,3,259.35,Bank Transfer,Online,Pakistan,Low,3.6
ORD120929,2022-08-27,Adidas,Model-691,Training,Men,11,Black,71,10,63.9,4,255.6,Cash,Online,UK,High,4.2
ORD120930,2020-04-18,Puma,Model-883,Gym,Women,9,Grey,201,5,190.95,1,190.95,Bank Transfer,Online,India,High,3.8
ORD120931,2020-05-19,New Balance,Model-814,Training,Women,8,Blue,138,5,131.1,3,393.3,Bank Transfer,Online,UAE,Medium,4.4
ORD120932,2018-10-19,Reebok,Model-873,Basketball,Women,11,White,204,15,173.4,4,693.6,Wallet,Online,Pakistan,High,4.4
ORD120933,2019-11-19,Reebok,Model-732,Gym,Women,6,Blue,144,20,115.2,3,345.6,Bank Transfer,Online,Germany,Low,4.6
ORD120934,2020-05-10,Nike,Model-563,Training,Women,11,Black,79,20,63.2,2,126.4,Bank Transfer,Online,Germany,Low,4.9
ORD120935,2020-11-24,Puma,Model-951,Training,Women,7,Red,191,5,181.45,3,544.35,Wallet,Retail Store,USA,High,4.1
ORD120936,2025-01-09,ASICS,Model-483,Training,Unisex,7,Blue,119,20,95.2,4,380.8,Wallet,Retail Store,Germany,Low,4.4
ORD120937,2020-12-27,New Balance,Model-256,Running,Women,10,Red,150,5,142.5,1,142.5,Bank Transfer,Retail Store,Germany,Low,3.5
ORD120938,2022-03-05,ASICS,Model-161,Running,Unisex,6,Blue,62,0,62.0,2,124.0,Bank Transfer,Retail Store,UK,High,4.3
ORD120939,2021-04-02,Nike,Model-584,Training,Men,6,Red,174,20,139.2,4,556.8,Bank Transfer,Retail Store,UK,High,4.3
ORD120940,2022-08-23,ASICS,Model-534,Basketball,Women,8,Black,174,20,139.2,2,278.4,Bank Transfer,Retail Store,USA,High,4.4
ORD120941,2018-05-31,ASICS,Model-389,Training,Men,11,Black,164,10,147.6,2,295.2,Cash,Online,Germany,Medium,4.4
ORD120942,2026-11-15,ASICS,Model-911,Training,Men,7,Red,178,0,178.0,4,712.0,Wallet,Retail Store,Pakistan,Low,4.3
ORD120943,2018-11-12,Nike,Model-564,Lifestyle,Women,6,Grey,62,30,43.4,1,43.4,Wallet,Retail Store,USA,Medium,4.2
ORD120944,2023-09-03,Adidas,Model-409,Running,Women,6,Grey,102,15,86.7,1,86.7,Wallet,Online,Pakistan,High,3.4
ORD120945,2019-11-19,Nike,Model-269,Training,Women,9,Grey,154,5,146.3,2,292.6,Bank Transfer,Online,Pakistan,Medium,3.9
ORD120946,2023-05-20,Reebok,Model-518,Lifestyle,Women,9,Grey,145,5,137.75,3,413.25,Bank Transfer,Retail Store,USA,High,4.4
ORD120947,2021-08-15,New Balance,Model-515,Gym,Women,10,Black,152,15,129.2,1,129.2,Bank Transfer,Online,Pakistan,Low,4.6
ORD120948,2021-09-03,Puma,Model-635,Lifestyle,Unisex,9,Blue,212,10,190.8,4,763.2,Bank Transfer,Online,USA,Low,3.2
ORD120949,2026-09-03,New Balance,Model-910,Training,Women,9,Red,172,15,146.2,1,146.2,Wallet,Online,UAE,Low,4.6
ORD120950,2020-10-04,Puma,Model-570,Lifestyle,Women,6,White,211,5,200.45,2,400.9,Card,Online,India,High,3.5
ORD120951,2026-03-26,Reebok,Model-372,Running,Women,9,Grey,85,5,80.75,2,161.5,Wallet,Online,UAE,Low,5.0
ORD120952,2024-05-06,ASICS,Model-706,Lifestyle,Men,10,Red,65,5,61.75,1,61.75,Card,Online,Germany,Low,3.1
ORD120953,2026-01-02,Nike,Model-651,Basketball,Women,11,Red,198,30,138.6,2,277.2,Card,Retail Store,Pakistan,Low,4.3
ORD120954,2026-04-07,Adidas,Model-593,Lifestyle,Unisex,11,White,80,15,68.0,1,68.0,Bank Transfer,Retail Store,Germany,Medium,3.5
ORD120955,2025-05-04,Reebok,Model-586,Gym,Men,7,Black,151,15,128.35,4,513.4,Bank Transfer,Retail Store,UK,Medium,4.8
ORD120956,2019-03-21,Adidas,Model-244,Running,Unisex,10,Blue,133,15,113.05,1,113.05,Card,Retail Store,Germany,Medium,4.6
ORD120957,2019-11-13,ASICS,Model-694,Training,Women,7,Grey,131,30,91.7,2,183.4,Cash,Online,Germany,Medium,4.2
ORD120958,2022-08-23,New Balance,Model-973,Running,Men,8,Red,85,20,68.0,4,272.0,Card,Online,India,Medium,4.6
ORD120959,2020-05-01,Nike,Model-673,Basketball,Women,9,Blue,102,5,96.9,1,96.9,Cash,Retail Store,USA,Medium,3.1
ORD120960,2019-08-30,Puma,Model-350,Lifestyle,Unisex,9,Blue,70,0,70.0,3,210.0,Cash,Retail Store,USA,High,4.2
ORD120961,2023-12-25,Reebok,Model-497,Lifestyle,Men,6,Grey,215,5,204.25,1,204.25,Card,Online,UAE,Medium,4.8
ORD120962,2018-05-29,Nike,Model-920,Training,Unisex,8,Black,88,5,83.6,3,250.8,Cash,Online,India,High,3.7
ORD120963,2023-08-15,Reebok,Model-526,Lifestyle,Men,8,White,99,15,84.15,1,84.15,Bank Transfer,Retail Store,UK,High,4.0
ORD120964,2025-07-18,Nike,Model-721,Basketball,Men,11,White,85,5,80.75,3,242.25,Wallet,Online,USA,High,4.6
ORD120965,2024-09-13,Nike,Model-425,Lifestyle,Men,9,White,163,5,154.85,4,619.4,Bank Transfer,Retail Store,India,High,4.5
ORD120966,2021-08-07,ASICS,Model-842,Running,Women,11,Grey,65,5,61.75,1,61.75,Card,Retail Store,Pakistan,Low,4.4
ORD120967,2018-04-25,Adidas,Model-868,Gym,Men,8,Grey,140,0,140.0,1,140.0,Wallet,Retail Store,Pakistan,High,4.3
ORD120968,2021-09-18,Nike,Model-587,Training,Men,8,Black,211,15,179.35,1,179.35,Card,Retail Store,UAE,Medium,3.6
ORD120969,2019-04-20,Puma,Model-152,Lifestyle,Men,7,Black,215,5,204.25,2,408.5,Card,Online,UAE,High,4.8
ORD120970,2022-03-07,ASICS,Model-291,Training,Men,6,Grey,141,5,133.95,1,133.95,Wallet,Retail Store,Pakistan,Low,4.0
ORD120971,2026-04-10,ASICS,Model-436,Training,Unisex,6,Blue,151,0,151.0,4,604.0,Bank Transfer,Retail Store,UAE,High,3.9
ORD120972,2024-01-18,ASICS,Model-596,Lifestyle,Women,7,Blue,149,20,119.2,2,238.4,Card,Retail Store,India,High,4.3
ORD120973,2026-04-08,Puma,Model-918,Running,Unisex,11,Blue,124,30,86.8,1,86.8,Wallet,Retail Store,UAE,High,3.1
ORD120974,2025-05-07,Reebok,Model-755,Basketball,Women,6,Blue,119,20,95.2,1,95.2,Card,Retail Store,UAE,Low,4.5
ORD120975,2023-02-28,Reebok,Model-867,Lifestyle,Unisex,9,Blue,219,20,175.2,4,700.8,Bank Transfer,Retail Store,UAE,Low,5.0
ORD120976,2024-11-04,ASICS,Model-804,Training,Men,7,White,84,10,75.6,3,226.8,Wallet,Online,USA,High,4.2
ORD120977,2026-10-21,Adidas,Model-656,Training,Women,7,White,75,30,52.5,1,52.5,Wallet,Retail Store,UAE,High,4.3
ORD120978,2018-12-11,New Balance,Model-102,Basketball,Women,9,Grey,199,30,139.3,2,278.6,Card,Online,USA,Medium,3.9
ORD120979,2020-07-11,Nike,Model-374,Lifestyle,Unisex,9,Red,110,0,110.0,2,220.0,Card,Retail Store,UAE,Medium,4.4
ORD120980,2023-06-16,Reebok,Model-857,Lifestyle,Women,6,Grey,165,30,115.5,2,231.0,Card,Retail Store,India,High,3.5
ORD120981,2022-12-05,Puma,Model-421,Gym,Unisex,7,White,145,0,145.0,1,145.0,Wallet,Online,UAE,Medium,4.1
ORD120982,2024-11-03,ASICS,Model-444,Basketball,Men,7,Blue,174,30,121.8,4,487.2,Cash,Online,UAE,Medium,4.5
ORD120983,2019-05-23,ASICS,Model-609,Lifestyle,Men,9,Blue,194,20,155.2,2,310.4,Wallet,Retail Store,UAE,High,4.8
ORD120984,2018-05-25,Adidas,Model-815,Lifestyle,Women,10,Black,112,20,89.6,2,179.2,Bank Transfer,Online,Germany,Medium,3.6
ORD120985,2021-05-15,Adidas,Model-939,Running,Unisex,6,Blue,94,5,89.3,1,89.3,Card,Retail Store,Germany,High,4.1
ORD120986,2018-12-23,Nike,Model-690,Basketball,Men,7,Blue,143,30,100.1,3,300.3,Bank Transfer,Retail Store,UAE,Medium,3.4
ORD120987,2023-05-22,Adidas,Model-140,Gym,Unisex,8,Black,201,20,160.8,4,643.2,Cash,Retail Store,Germany,Low,4.7
ORD120988,2018-02-21,ASICS,Model-593,Gym,Unisex,7,Grey,67,30,46.9,4,187.6,Bank Transfer,Retail Store,UAE,Medium,4.8
ORD120989,2024-05-19,Puma,Model-390,Training,Women,11,Grey,99,10,89.1,1,89.1,Card,Retail Store,Pakistan,Medium,3.2
ORD120990,2023-07-31,ASICS,Model-401,Gym,Unisex,10,Blue,136,10,122.4,2,244.8,Bank Transfer,Online,Pakistan,High,4.8
ORD120991,2024-02-02,New Balance,Model-630,Basketball,Unisex,9,White,114,20,91.2,1,91.2,Cash,Retail Store,Pakistan,Medium,4.9
ORD120992,2024-07-19,Adidas,Model-393,Lifestyle,Unisex,9,Grey,199,10,179.1,2,358.2,Wallet,Online,Germany,Low,5.0
ORD120993,2022-10-20,Puma,Model-369,Training,Unisex,11,Black,83,30,58.1,4,232.4,Card,Retail Store,UK,Low,4.3
ORD120994,2020-09-02,Nike,Model-286,Basketball,Unisex,11,Red,159,5,151.05,2,302.1,Wallet,Retail Store,USA,Medium,3.7
ORD120995,2020-12-05,Puma,Model-740,Lifestyle,Women,7,Blue,93,0,93.0,4,372.0,Card,Retail Store,Germany,Low,4.6
ORD120996,2024-01-25,ASICS,Model-303,Lifestyle,Unisex,10,White,86,10,77.4,3,232.2,Bank Transfer,Retail Store,UAE,High,3.4
ORD120997,2020-07-07,Reebok,Model-258,Gym,Unisex,11,White,112,30,78.4,3,235.2,Bank Transfer,Retail Store,UAE,Medium,4.2
ORD120998,2023-05-22,ASICS,Model-296,Running,Women,6,Blue,110,10,99.0,2,198.0,Cash,Online,USA,Medium,4.3
ORD120999,2023-12-19,ASICS,Model-500,Basketball,Unisex,7,Grey,212,5,201.4,4,805.6,Cash,Retail Store,Pakistan,High,4.9
ORD121000,2019-05-23,Adidas,Model-247,Running,Women,10,Red,142,15,120.7,3,362.1,Cash,Online,Pakistan,Medium,3.7
ORD121001,2026-08-11,ASICS,Model-772,Lifestyle,Women,9,Red,202,5,191.9,2,383.8,Card,Retail Store,Germany,Low,4.9
ORD121002,2019-09-09,New Balance,Model-220,Running,Women,8,Blue,208,30,145.6,2,291.2,Wallet,Retail Store,Germany,Low,3.7
ORD121003,2023-09-18,Reebok,Model-411,Lifestyle,Women,9,Red,199,20,159.2,1,159.2,Bank Transfer,Retail Store,USA,High,3.5
ORD121004,2022-04-05,Nike,Model-872,Lifestyle,Women,6,Grey,118,30,82.6,3,247.8,Card,Retail Store,Pakistan,Medium,4.6
ORD121005,2019-08-22,Nike,Model-925,Running,Men,11,Red,184,20,147.2,4,588.8,Wallet,Retail Store,Germany,Low,3.6
ORD121006,2023-09-25,New Balance,Model-697,Running,Men,8,Red,82,5,77.9,1,77.9,Bank Transfer,Online,Germany,High,3.3
ORD121007,2018-07-23,Reebok,Model-645,Lifestyle,Unisex,11,White,105,5,99.75,3,299.25,Cash,Online,UAE,Medium,3.1
ORD121008,2019-01-29,Adidas,Model-840,Training,Women,11,Black,93,30,65.1,1,65.1,Cash,Retail Store,Germany,Low,4.3
ORD121009,2020-11-12,Adidas,Model-373,Basketball,Women,6,Black,89,30,62.3,1,62.3,Bank Transfer,Retail Store,UAE,Low,4.7
ORD121010,2019-08-29,Puma,Model-677,Lifestyle,Men,7,Blue,114,15,96.9,4,387.6,Wallet,Retail Store,Pakistan,High,4.5
ORD121011,2026-04-20,Reebok,Model-670,Lifestyle,Men,6,Blue,84,30,58.8,4,235.2,Wallet,Online,India,Low,4.9
ORD121012,2018-07-15,Adidas,Model-109,Gym,Unisex,10,Blue,219,30,153.3,2,306.6,Cash,Online,India,High,4.2
ORD121013,2021-05-01,Nike,Model-821,Gym,Men,11,Black,123,30,86.1,1,86.1,Cash,Online,Pakistan,Medium,4.4
ORD121014,2018-01-28,Adidas,Model-863,Gym,Unisex,6,Black,158,30,110.6,3,331.8,Card,Online,USA,Medium,3.8
ORD121015,2024-10-23,ASICS,Model-195,Training,Women,11,Black,179,10,161.1,3,483.3,Card,Retail Store,UK,Low,4.9
ORD121016,2019-05-15,ASICS,Model-855,Training,Women,9,Red,155,10,139.5,4,558.0,Bank Transfer,Online,UAE,Low,4.2
ORD121017,2025-04-28,Nike,Model-867,Gym,Women,7,Black,169,30,118.3,1,118.3,Card,Retail Store,UK,High,3.9
ORD121018,2022-10-07,Adidas,Model-416,Gym,Women,9,Black,122,5,115.9,3,347.7,Wallet,Online,UAE,Medium,4.9
ORD121019,2026-02-13,New Balance,Model-349,Basketball,Men,7,Blue,125,20,100.0,3,300.0,Bank Transfer,Online,Pakistan,High,3.1
ORD121020,2024-12-07,New Balance,Model-687,Gym,Men,11,White,109,5,103.55,1,103.55,Wallet,Online,UK,High,4.7
ORD121021,2025-05-09,Adidas,Model-741,Running,Women,10,White,65,10,58.5,2,117.0,Cash,Online,UAE,High,4.1
ORD121022,2018-02-12,Adidas,Model-498,Running,Women,9,Red,159,20,127.2,1,127.2,Wallet,Retail Store,UAE,High,4.5
ORD121023,2020-07-23,New Balance,Model-988,Lifestyle,Unisex,7,White,103,30,72.1,3,216.3,Wallet,Retail Store,UK,Medium,3.5
ORD121024,2026-09-25,Puma,Model-450,Lifestyle,Men,8,Blue,78,30,54.6,3,163.8,Card,Online,UAE,High,3.9
ORD121025,2025-09-01,Adidas,Model-596,Training,Women,11,Red,219,30,153.3,4,613.2,Wallet,Online,USA,Low,3.1
ORD121026,2022-10-21,Puma,Model-881,Running,Unisex,6,White,81,0,81.0,3,243.0,Wallet,Online,Pakistan,High,3.8
ORD121027,2026-09-17,Nike,Model-446,Running,Men,6,Black,119,10,107.1,1,107.1,Card,Retail Store,Pakistan,Low,3.9
ORD121028,2022-04-04,ASICS,Model-542,Lifestyle,Women,8,White,69,10,62.1,3,186.3,Cash,Retail Store,UK,Low,4.0
ORD121029,2022-12-31,ASICS,Model-126,Gym,Men,9,Red,141,15,119.85,2,239.7,Wallet,Retail Store,Germany,High,4.3
ORD121030,2026-01-23,Adidas,Model-260,Gym,Men,10,Blue,89,5,84.55,3,253.65,Wallet,Online,Pakistan,Medium,3.8
ORD121031,2022-08-09,ASICS,Model-937,Basketball,Men,10,Grey,208,20,166.4,4,665.6,Wallet,Online,USA,Medium,4.0
ORD121032,2022-05-15,New Balance,Model-445,Gym,Men,6,Red,66,0,66.0,1,66.0,Cash,Online,UK,Medium,3.5
ORD121033,2023-09-29,Reebok,Model-328,Basketball,Men,7,Red,165,10,148.5,4,594.0,Bank Transfer,Retail Store,Pakistan,Medium,4.6
ORD121034,2025-04-09,Reebok,Model-519,Lifestyle,Men,7,Blue,188,20,150.4,4,601.6,Card,Retail Store,UK,Medium,3.0
ORD121035,2022-10-01,New Balance,Model-357,Running,Unisex,11,Grey,74,10,66.6,3,199.8,Card,Retail Store,Pakistan,High,3.2
ORD121036,2022-05-25,ASICS,Model-760,Running,Unisex,11,White,99,20,79.2,3,237.6,Cash,Online,UAE,High,4.7
ORD121037,2026-07-09,New Balance,Model-491,Basketball,Unisex,11,White,187,15,158.95,2,317.9,Bank Transfer,Online,UK,Low,3.9
ORD121038,2019-10-12,Adidas,Model-919,Basketball,Unisex,7,White,146,20,116.8,3,350.4,Wallet,Retail Store,UK,Medium,3.5
ORD121039,2026-09-30,Puma,Model-305,Running,Unisex,11,Red,120,10,108.0,2,216.0,Wallet,Online,Pakistan,Medium,4.4
ORD121040,2019-11-15,ASICS,Model-208,Training,Unisex,10,Blue,111,10,99.9,1,99.9,Wallet,Online,Pakistan,Medium,3.9
ORD121041,2021-02-15,Nike,Model-463,Training,Women,6,White,187,5,177.65,2,355.3,Cash,Online,Pakistan,Medium,4.3
ORD121042,2020-12-31,Nike,Model-213,Basketball,Men,11,Grey,81,20,64.8,3,194.4,Wallet,Retail Store,UAE,High,3.9
ORD121043,2022-07-14,New Balance,Model-774,Training,Unisex,6,Blue,206,15,175.1,3,525.3,Bank Transfer,Retail Store,Pakistan,Low,4.4
ORD121044,2019-11-06,New Balance,Model-840,Basketball,Women,9,Blue,196,15,166.6,1,166.6,Bank Transfer,Retail Store,USA,High,4.9
ORD121045,2025-07-21,ASICS,Model-482,Basketball,Unisex,8,Blue,114,30,79.8,2,159.6,Bank Transfer,Online,Pakistan,Low,4.9
ORD121046,2026-07-09,New Balance,Model-730,Gym,Unisex,8,Red,132,10,118.8,3,356.4,Cash,Online,India,High,3.1
ORD121047,2022-03-23,ASICS,Model-309,Lifestyle,Women,8,Grey,98,20,78.4,3,235.2,Bank Transfer,Retail Store,UK,Low,3.3
ORD121048,2024-04-18,Adidas,Model-338,Basketball,Women,8,Blue,210,0,210.0,4,840.0,Cash,Online,UAE,Low,4.0
ORD121049,2020-03-25,Nike,Model-479,Gym,Men,10,Red,165,10,148.5,3,445.5,Bank Transfer,Online,Pakistan,Low,3.1
ORD121050,2024-03-20,Puma,Model-707,Basketball,Men,9,Black,80,0,80.0,4,320.0,Wallet,Online,India,Medium,3.7
ORD121051,2020-07-30,New Balance,Model-518,Running,Men,9,Red,157,15,133.45,2,266.9,Bank Transfer,Online,Germany,High,4.0
ORD121052,2023-03-14,New Balance,Model-818,Running,Women,10,Black,78,5,74.1,4,296.4,Wallet,Retail Store,India,Medium,3.3
ORD121053,2024-12-01,Puma,Model-332,Training,Unisex,11,Red,132,0,132.0,4,528.0,Wallet,Online,India,Low,4.2
ORD121054,2024-04-16,Reebok,Model-348,Basketball,Men,6,Black,116,10,104.4,3,313.2,Card,Online,Germany,High,4.5
ORD121055,2018-02-02,Nike,Model-413,Basketball,Unisex,6,White,82,5,77.9,2,155.8,Wallet,Online,Pakistan,Medium,3.3
ORD121056,2022-09-01,Reebok,Model-576,Running,Men,11,White,132,15,112.2,3,336.6,Card,Online,India,Medium,4.2
ORD121057,2022-02-05,Puma,Model-214,Running,Women,9,Blue,106,15,90.1,4,360.4,Bank Transfer,Online,India,Low,3.6
ORD121058,2020-06-30,Reebok,Model-903,Basketball,Unisex,11,Grey,106,15,90.1,2,180.2,Cash,Retail Store,Pakistan,Low,3.3
ORD121059,2025-04-11,New Balance,Model-632,Basketball,Men,6,Black,74,20,59.2,3,177.6,Cash,Retail Store,USA,Medium,4.5
ORD121060,2023-08-06,Reebok,Model-905,Gym,Men,11,Blue,73,10,65.7,4,262.8,Card,Retail Store,UK,High,3.2
ORD121061,2020-10-11,Reebok,Model-218,Gym,Men,9,Red,84,5,79.8,3,239.4,Wallet,Retail Store,India,Medium,3.2
ORD121062,2021-11-07,New Balance,Model-662,Lifestyle,Unisex,7,Grey,120,20,96.0,4,384.0,Wallet,Retail Store,UK,High,3.6
ORD121063,2019-05-31,Puma,Model-511,Running,Unisex,7,Grey,210,15,178.5,3,535.5,Bank Transfer,Retail Store,Germany,High,4.8
ORD121064,2026-10-17,New Balance,Model-339,Gym,Men,6,White,148,20,118.4,3,355.2,Bank Transfer,Retail Store,UK,Low,3.1
ORD121065,2026-10-29,Adidas,Model-229,Training,Men,10,White,157,20,125.6,4,502.4,Cash,Retail Store,India,High,4.1
ORD121066,2026-12-31,Puma,Model-926,Training,Men,7,White,126,10,113.4,4,453.6,Card,Online,Germany,Medium,4.4
ORD121067,2022-07-09,Reebok,Model-750,Running,Women,6,Blue,215,0,215.0,2,430.0,Card,Retail Store,Pakistan,High,4.9
ORD121068,2018-01-14,ASICS,Model-115,Gym,Men,7,Black,89,30,62.3,4,249.2,Cash,Online,UK,Low,5.0
ORD121069,2026-11-05,New Balance,Model-135,Running,Women,8,Red,106,20,84.8,1,84.8,Wallet,Online,Germany,Medium,4.7
ORD121070,2024-02-24,ASICS,Model-324,Running,Men,9,Blue,167,0,167.0,3,501.0,Cash,Online,Germany,Low,3.5
ORD121071,2020-07-11,Puma,Model-287,Basketball,Unisex,7,Black,84,30,58.8,3,176.4,Wallet,Retail Store,Pakistan,Medium,4.0
ORD121072,2018-08-15,ASICS,Model-698,Running,Men,7,Blue,81,20,64.8,1,64.8,Card,Online,Germany,High,4.4
ORD121073,2026-07-11,Nike,Model-701,Lifestyle,Women,7,Grey,84,30,58.8,1,58.8,Wallet,Online,Germany,Medium,3.5
ORD121074,2026-01-10,Nike,Model-205,Basketball,Men,11,Blue,134,5,127.3,4,509.2,Bank Transfer,Online,USA,Medium,4.0
ORD121075,2021-01-12,Nike,Model-375,Lifestyle,Men,9,Red,106,20,84.8,2,169.6,Wallet,Retail Store,UAE,High,4.3
ORD121076,2018-01-29,Adidas,Model-880,Gym,Women,7,Red,133,15,113.05,4,452.2,Bank Transfer,Online,Germany,Low,3.1
ORD121077,2023-11-04,Reebok,Model-992,Lifestyle,Unisex,9,Black,89,15,75.65,3,226.95,Cash,Retail Store,UAE,Low,4.8
ORD121078,2026-01-30,Adidas,Model-129,Running,Unisex,9,Red,138,0,138.0,3,414.0,Bank Transfer,Retail Store,India,High,4.0
ORD121079,2019-01-01,Reebok,Model-649,Running,Men,11,Grey,172,5,163.4,1,163.4,Wallet,Retail Store,Pakistan,Low,4.3
ORD121080,2025-04-30,New Balance,Model-889,Basketball,Women,6,White,124,20,99.2,1,99.2,Bank Transfer,Retail Store,India,High,3.8
ORD121081,2020-07-21,Puma,Model-333,Training,Men,8,Black,138,10,124.2,3,372.6,Bank Transfer,Retail Store,UK,Low,3.5
ORD121082,2024-02-03,Adidas,Model-392,Lifestyle,Unisex,10,Grey,100,10,90.0,3,270.0,Wallet,Retail Store,USA,High,3.9
ORD121083,2018-09-15,Adidas,Model-149,Lifestyle,Women,10,White,179,30,125.3,1,125.3,Card,Retail Store,USA,Medium,3.7
ORD121084,2024-04-15,ASICS,Model-595,Training,Unisex,9,Black,63,0,63.0,4,252.0,Card,Retail Store,India,Medium,4.1
ORD121085,2018-08-29,Reebok,Model-266,Lifestyle,Men,8,White,132,20,105.6,3,316.8,Card,Online,UK,Low,3.5
ORD121086,2026-03-26,New Balance,Model-730,Training,Women,7,Blue,75,0,75.0,4,300.0,Bank Transfer,Retail Store,Germany,High,3.5
ORD121087,2022-02-13,ASICS,Model-260,Running,Unisex,9,White,212,0,212.0,3,636.0,Card,Retail Store,Pakistan,High,4.3
ORD121088,2024-02-25,Nike,Model-111,Gym,Men,11,Black,78,0,78.0,4,312.0,Card,Online,Germany,High,4.2
ORD121089,2018-08-27,ASICS,Model-986,Basketball,Men,9,White,133,30,93.1,1,93.1,Bank Transfer,Online,UK,Low,4.6
ORD121090,2020-02-28,Nike,Model-565,Running,Unisex,9,Red,91,30,63.7,1,63.7,Cash,Online,Pakistan,Low,3.5
ORD121091,2023-12-05,New Balance,Model-573,Running,Women,9,Red,200,30,140.0,3,420.0,Bank Transfer,Retail Store,UK,Medium,3.1
ORD121092,2022-10-20,Adidas,Model-665,Lifestyle,Men,9,White,213,0,213.0,1,213.0,Card,Retail Store,India,Low,4.4
ORD121093,2022-06-28,Adidas,Model-934,Lifestyle,Men,11,Black,139,0,139.0,2,278.0,Wallet,Online,Pakistan,High,4.2
ORD121094,2019-10-12,New Balance,Model-366,Running,Men,11,White,148,10,133.2,1,133.2,Card,Online,UK,Medium,3.7
ORD121095,2022-05-06,Reebok,Model-307,Lifestyle,Unisex,9,Red,169,10,152.1,2,304.2,Bank Transfer,Retail Store,USA,Low,3.0
ORD121096,2025-10-16,Nike,Model-212,Training,Women,8,Black,77,10,69.3,4,277.2,Bank Transfer,Online,India,Medium,3.2
ORD121097,2024-03-29,Adidas,Model-319,Gym,Men,9,Blue,88,20,70.4,4,281.6,Wallet,Retail Store,India,Low,3.3
ORD121098,2026-12-01,Puma,Model-683,Lifestyle,Women,11,White,143,20,114.4,4,457.6,Wallet,Retail Store,USA,Medium,4.6
ORD121099,2018-07-17,ASICS,Model-472,Training,Unisex,8,Blue,70,20,56.0,2,112.0,Bank Transfer,Online,USA,Medium,4.0
ORD121100,2021-08-05,New Balance,Model-435,Lifestyle,Unisex,7,Grey,216,0,216.0,2,432.0,Bank Transfer,Retail Store,Pakistan,Low,4.7
ORD121101,2026-05-19,Nike,Model-478,Training,Unisex,8,Black,172,30,120.4,3,361.2,Card,Retail Store,USA,Medium,3.5
ORD121102,2026-05-20,New Balance,Model-429,Training,Unisex,7,Grey,146,15,124.1,2,248.2,Bank Transfer,Retail Store,Pakistan,High,3.6
ORD121103,2023-03-08,Reebok,Model-600,Basketball,Men,6,Black,162,5,153.9,4,615.6,Card,Online,India,High,4.8
